customer_id,customer_name,gender,age,city,join_date,customer_type
C01296,Faras Kalita,Female,55.0,,2025-11-09,Returning
C01297,Vasudha Pal,Male,38.0,Bangalore,2023-09-20,Returning
C01298,Bachittar Yogi,Male,51.0,Mumbai,2023-12-21,Returning
C01299,Riya Hora,Male,20.0,Kolkata,2024-11-04,New
C01300,Aadi Hayer,Female,42.0,Kolkata,2026-05-10,Returning
C01301,Anita Bumb,Female,60.0,Pune,2024-05-01,New
C01302,Michael Pant,Male,28.0,Ahmedabad,2024-10-04,New
C01303,Raksha Dara,Male,54.0,Hyderabad,2024-11-26,New
C01304,Amol Tara,Male,49.0,Mumbai,2026-02-19,New
C01305,Eshana Mangat,Female,58.0,Delhi,2025-09-26,New
C01306,Arya Prasad,Female,24.0,Pune,2024-03-11,New
C01307,Pooja Panchal,Male,48.0,Pune,2026-04-19,Returning
C01308,Deepa Lata,Female,41.0,Pune,2023-08-30,New
C01309,Yahvi Banik,Female,47.0,Delhi,2025-12-06,New
C01310,Hitesh Chander,Female,39.0,Delhi,2026-01-10,New
C01311,Reva Dalal,Female,25.0,Chennai,2024-12-24,New
C01312,Yash Varma,Male,56.0,Delhi,2025-05-31,New
C01313,Upkaar Peri,Male,49.0,Chennai,2023-08-16,Returning
C01314,Anya Krish,Male,32.0,Pune,2024-07-17,New
C01315,Michael Warrior,Male,44.0,Chennai,2024-08-04,New
C01316,Vivaan Dhingra,Male,50.0,mumbai,2025-07-03,New
C01317,Abha Desai,Male,59.0,Kolkata,2023-12-24,Returning
C01318,Jacob Loyal,Female,48.0,Pune,2023-09-01,Returning
C01319,Prisha Mohanty,Male,62.0,Pune,2025-06-25,New
C01320,Janani Oza,Female,37.0,Delhi,2024-09-25,New
C01321,Dalbir Chaudhary,Male,26.0,MUMBAI,2023-11-30,New
C01322,Oviya Zacharia,Male,62.0,Mumbai,2024-03-10,Returning
C01323,Kabir Gupta,Female,60.0,Ahmedabad,2023-07-10,New
C01324,Mitali Srinivasan,Male,30.0,mumbai,2024-07-03,New
C01325,Sara Raj,Female,25.0,Ahmedabad,2026-05-22,New
C01326,Nidhi Lall,Female,59.0,Chennai,2023-07-25,New
C01327,Pushti Bhat,Male,48.0,Delhi,2023-08-30,New
C01328,Sarthak Sanghvi,Female,42.0,Kolkata,2023-10-03,New
C01329,Nidra Rao,Male,62.0,Hyderabad,2025-01-21,New
C01330,Advik Bora,Male,65.0,Hyderabad,2024-05-25,New
C01331,Lakshmi Thaman,Male,41.0,Kolkata,2023-08-20,New
C01332,Lakshit Guha,Male,65.0,Pune,2025-03-15,New
C01333,Eshana Bawa,Female,46.0,Delhi,2024-06-29,New
C01334,Yauvani Natarajan,Male,64.0,Kolkata,2026-05-29,New
C01335,Xiti Shroff,Male,50.0,Delhi,2025-07-25,New
C01336,Nathan Behl,Female,44.0,MUMBAI,2024-06-02,Returning
C01337,Nikita Gole,Female,32.0,Ahmedabad,2024-08-06,New
C01338,Praneel Joshi,Male,30.0,Kolkata,2025-10-21,Returning
C01339,Janani Mand,Male,35.0,Hyderabad,2023-09-30,New
C01340,Tejas Deep,Male,23.0,Chennai,2025-07-24,Returning
C01341,Harita Datta,Female,57.0,Chennai,2026-05-31,Returning
C01342,Diya Dutt,Male,43.0,Bangalore,2023-06-12,New
C01343,Vrinda Goel,Female,27.0,Pune,2025-06-02,New
C01344,Vanya Bala,Male,23.0,Chennai,2023-10-09,New
C01345,Kiaan Kapur,Male,35.0,Kolkata,2025-02-10,Returning
C01346,Chatresh Joshi,Female,60.0,Chennai,2026-04-23,Returning
C01347,Yauvani Tata,Male,64.0,Pune,2025-02-19,New
C01348,Omaja Sandal,Female,28.0,Kolkata,2023-12-02,New
C01349,Yashodhara Karnik,Female,33.0,MUMBAI,2024-11-01,New
C01350,Nimrat Luthra,Female,48.0,Mumbai,2025-01-23,New
C01351,Edhitha Desai,Male,58.0,Pune,2026-03-27,Returning
C01352,Girindra Toor,Male,60.0,Chennai,2025-06-10,New
C01353,Robert Chana,Male,40.0,Chennai,2024-03-15,New
C01354,Devika Chakrabarti,Male,34.0,Pune,2025-06-05,New
C01355,Vamakshi Subramanian,Female,60.0,Kolkata,2024-10-11,New
C01356,Samarth Goel,Male,54.0,Bangalore,2023-12-29,Returning
C01357,Mitesh Kara,Female,26.0,Ahmedabad,2025-07-25,New
C01358,Aarnav Kala,Male,31.0,Ahmedabad,2024-11-26,Returning
C01359,Jack Bassi,Female,58.0,Hyderabad,2024-12-13,New
C01360,Upadhriti Rama,Male,63.0,Delhi,2024-04-09,New
C01361,Aarush Aggarwal,Male,53.0,Hyderabad,2024-07-31,Returning
C01362,Sathvik Ghosh,Female,60.0,Kolkata,2026-04-21,New
C01363,Ekansh Dasgupta,Female,64.0,mumbai,2026-02-26,New
C01364,Ijaya Devan,Female,35.0,Bangalore,2025-04-04,Returning
C01365,Udarsh Kumar,Male,46.0,Kolkata,2024-03-10,New
C01366,Yashodhara Bora,Female,24.0,Bangalore,2025-05-28,Returning
C01367,Christopher Kar,Female,61.0,Pune,2023-09-22,New
C01368,Yashica Bassi,Male,64.0,Bangalore,2026-03-30,Returning
C01369,Anthony Tank,Male,20.0,Mumbai,2023-12-10,New
C01370,Mekhala Mangat,Female,51.0,Chennai,2024-05-29,New
C01371,Nimrat Mani,Female,48.0,Kolkata,2025-07-12,New
C01372,Chandresh Baral,Male,19.0,Kolkata,2025-02-21,New
C01373,Qasim Banik,Male,34.0,Kolkata,2026-04-19,New
C01374,Zaitra Bir,Male,60.0,Ahmedabad,2024-06-10,New
C01375,Abhiram Desai,Female,44.0,Chennai,2025-01-30,Returning
C01376,Sai Singh,Female,52.0,Pune,2023-06-25,New
C01377,Advika Ganguly,Male,40.0,Delhi,2025-09-20,New
C01378,Samar Sarraf,Male,30.0,Ahmedabad,2023-08-16,Returning
C01379,Megha Wali,Female,52.0,Bangalore,2024-07-11,Returning
C01380,Vedant Nagi,Male,40.0,Delhi,2024-10-19,Returning
C01381,Qarin Raja,Male,,Mumbai,2024-01-03,Returning
C01382,Aditya Peri,Female,48.0,Ahmedabad,2026-05-30,Returning
C01383,Maanav Narasimhan,Female,22.0,Mumbai,2024-11-18,Returning
C01384,Raagini Kapoor,Male,47.0,Ahmedabad,2026-03-04,New
C01385,Alexander Kumar,Male,46.0,Kolkata,2025-05-08,New
C01386,Lucky Shetty,Female,47.0,Kolkata,2025-03-27,New
C01387,Brijesh Narayan,Male,52.0,Hyderabad,2024-11-03,Returning
C01388,Veda Agarwal,Female,58.0,Hyderabad,2025-08-26,New
C01389,Baljiwan Mann,Female,35.0,Ahmedabad,2025-11-04,New
C01390,Kiaan Sahni,Female,30.0,Ahmedabad,2024-04-19,New
C01391,Divya Taneja,Female,44.0,Bangalore,2025-05-30,Returning
C01392,Bimala Dua,Female,34.0,Bangalore,2026-05-21,Returning
C01393,Nisha Ranganathan,Male,45.0,Chennai,2025-09-03,New
C01394,Joshua Majumdar,Male,49.0,Chennai,2024-07-21,New
C01395,Nakul Kulkarni,Female,44.0,Bangalore,2026-04-25,New
C01396,Anmol Mander,Female,32.0,Mumbai,2024-11-09,New
C01397,Parth Bera,Male,46.0,Delhi,2024-03-13,New
C01398,Yatan Jaggi,Male,22.0,Bangalore,2024-04-21,New
C01399,Jonathan Merchant,Male,44.0,Chennai,2023-12-22,New
C01400,Matthew Balasubramanian,Female,49.0,Kolkata,2023-07-31,Returning
C01401,Diya Vasa,Male,57.0,Kolkata,2025-02-07,New
C01402,Jeremiah Muni,Male,55.0,Hyderabad,2023-12-06,New
C01403,Michael Chhabra,Male,59.0,Bangalore,2025-05-27,New
C01404,Onveer Sane,Female,41.0,Mumbai,2025-07-16,New
C01405,Unnati Kari,Female,18.0,Chennai,2026-01-22,New
C01406,Ati Iyengar,Female,25.0,Delhi,2026-02-05,New
C01407,Raksha Wason,Male,33.0,Mumbai,2023-08-27,Returning
C01408,Lekha Chaudhry,Male,60.0,Hyderabad,2024-05-21,New
C01409,Odika Nagy,Male,53.0,Delhi,2024-07-01,New
C01410,Gayathri Keer,Female,50.0,Bangalore,2026-01-26,New
C01411,Ojasvi Nath,Female,44.0,MUMBAI,2025-01-09,New
C01412,Ira Chacko,Female,59.0,MUMBAI,2023-08-28,Returning
C01413,Umang Nanda,Male,41.0,Bangalore,2025-07-28,New
C01414,Ati Doshi,Female,56.0,,2025-02-08,New
C01415,Radha Bora,Male,24.0,Bangalore,2025-05-22,New
C01416,Kevin Ratti,Male,40.0,Hyderabad,2025-07-16,Returning
C01417,Sachi Bava,Male,30.0,Ahmedabad,2025-10-24,New
C01418,Meghana Solanki,Male,53.0,Pune,2024-12-28,Returning
C01419,Aadhya Bahri,Female,25.0,Kolkata,2026-03-11,New
C01420,Aarav Dewan,Female,51.0,Delhi,2025-12-29,Returning
C01421,Faraj Chander,Female,27.0,Mumbai,2026-05-20,New
C01422,Nathaniel Brahmbhatt,Female,37.0,Kolkata,2026-03-30,New
C01423,Siya Kade,Male,49.0,Pune,2024-04-21,Returning
C01424,Nidhi Sathe,Male,54.0,Ahmedabad,2025-08-29,New
C01425,Owen Handa,Male,54.0,Ahmedabad,2025-12-28,New
C01426,Yuvraj Luthra,Female,25.0,Bangalore,2024-10-08,New
C01427,Ekanta Hayer,Male,58.0,Mumbai,2025-05-28,New
C01428,Reva Kumar,Male,24.0,Chennai,2023-10-25,Returning
C01429,Ekaraj Brahmbhatt,Female,60.0,Bangalore,2024-04-30,New
C01430,Falak Tiwari,Female,32.0,Delhi,2024-09-12,New
C01431,Manthan Ranganathan,Male,44.0,Hyderabad,2024-12-16,New
C01432,Dayita Badami,Male,19.0,mumbai,2025-09-27,New
C01433,Jai Magar,Male,51.0,Hyderabad,2024-11-07,New
C01434,Rajeshri Nagy,Male,26.0,Delhi,2024-09-09,New
C01435,Omkaar Minhas,Female,36.0,Kolkata,2024-06-10,New
C01436,Chakradhar Kapadia,Male,59.0,Mumbai,2025-08-13,New
C01437,Watika Chand,Female,32.0,Mumbai,2026-02-07,Returning
C01438,Nitesh Mand,Female,36.0,Kolkata,2024-02-03,Returning
C01439,Watika Radhakrishnan,Male,22.0,Bangalore,2023-12-06,Returning
C01440,Dalaja Srivastava,Female,19.0,Ahmedabad,2024-04-01,Returning
C01441,Radha Bava,Female,36.0,Pune,2026-01-15,Returning
C01442,Qabil Swamy,Female,35.0,Hyderabad,2025-03-20,Returning
C01443,Viraj Keer,Male,46.0,Hyderabad,2025-01-07,New
C01444,Yadavi Ratta,Female,28.0,Bangalore,2024-07-08,New
C01445,Teerth Wali,Male,39.0,Pune,2026-05-02,New
C01446,Onkar Shere,Male,35.0,Chennai,2024-08-04,New
C01447,Pooja Ramaswamy,Female,28.0,Ahmedabad,2025-07-13,New
C01448,Timothy Bobal,Male,40.0,Ahmedabad,2023-10-27,New
C01449,Yatin Amble,Male,45.0,Pune,2026-01-26,New
C01450,Radhika Naik,Male,50.0,Delhi,2025-03-30,New
C01451,Xalak Verma,Male,59.0,Ahmedabad,2025-10-15,New
C01452,Mohini Lata,Male,65.0,Delhi,2023-11-20,New
C01453,Mahika Biswas,Male,53.0,Delhi,2024-02-10,New
C01454,Viraj Boase,Female,48.0,Chennai,2024-12-05,New
C01455,Nihal Vig,Female,61.0,Mumbai,2024-05-31,Returning
C01456,Nilima Dhillon,Female,35.0,Hyderabad,2024-04-07,New
C01457,Rayaan Batra,Female,49.0,Pune,2026-05-07,Returning
C01458,Keya Shere,Female,33.0,Bangalore,2026-03-30,New
C01459,Yadavi Ravel,Male,46.0,Kolkata,2025-05-07,Returning
C01460,Vanya Mishra,Male,43.0,Delhi,2023-08-10,Returning
C01461,Wahab Gulati,Male,53.0,Kolkata,2024-01-08,Returning
C01462,Aadhya Lall,Male,28.0,Bangalore,2025-10-27,Returning
C01463,Yashoda Chahal,Male,23.0,Delhi,2024-07-16,New
C01464,Ati Dyal,Male,28.0,Kolkata,2024-07-31,New
C01465,Suhani Choudhry,Female,41.0,Hyderabad,2025-05-18,New
C01466,Yashica Sood,Male,47.0,Pune,2023-12-01,New
C01467,Veda Ramachandran,Female,57.0,Delhi,2023-09-07,New
C01468,Nandini Aurora,Female,65.0,Mumbai,2025-01-17,Returning
C01469,Harrison Sachar,Female,35.0,Pune,2024-11-12,Returning
C01470,Jhalak Chokshi,Male,60.0,Chennai,2023-10-25,New
C01471,Udarsh Chadha,Male,20.0,Chennai,2023-07-07,New
C01472,Aadhya Desai,Female,31.0,Ahmedabad,2025-01-23,New
C01473,Chaaya Ranganathan,Male,50.0,Delhi,2025-08-22,Returning
C01474,Amara Bhat,Male,63.0,Hyderabad,2024-10-10,New
C01475,Yatan Biswas,Male,40.0,Pune,2023-06-23,Returning
C01476,Brinda Chauhan,Female,47.0,Bangalore,2023-11-18,New
C01477,Dalaja Mittal,Female,63.0,Bangalore,2023-11-06,New
C01478,Upkaar Ratti,Female,32.0,Kolkata,2023-10-16,Returning
C01479,Warjas Banerjee,Female,34.0,Kolkata,2024-03-22,Returning
C01480,Finn Natt,Male,33.0,MUMBAI,2025-10-19,New
C01481,Tamanna Parmar,Female,28.0,Mumbai,2024-11-22,New
C01482,Fiyaz Shan,Female,39.0,Mumbai,2024-12-13,New
C01483,Shaurya Ghose,Female,45.0,Chennai,2023-08-24,New
C01484,Hritik Dhillon,Male,24.0,Bangalore,2024-08-16,Returning
C01485,Yashawini Gaba,Male,18.0,Mumbai,2024-08-15,New
C01486,Akshay Sandhu,Male,18.0,Delhi,2025-11-05,New
C01487,Janya Oak,Female,48.0,Delhi,2025-12-29,New
C01488,Jackson Bobal,Female,50.0,Bangalore,2024-04-07,New
C01489,Faris Ganesh,Male,53.0,MUMBAI,2026-01-16,Returning
C01490,Radhika Dave,Male,56.0,Hyderabad,2024-03-30,Returning
C01491,Lakshmi Balan,Female,56.0,Delhi,2026-01-23,New
C01492,Harsh Bhatnagar,Male,38.0,mumbai,2023-08-12,New
C01493,Ria Madan,Male,37.0,Hyderabad,2023-06-19,New
C01494,Laban Dhar,Male,39.0,Kolkata,2026-05-27,New
C01495,Jeremiah Shenoy,Male,38.0,Ahmedabad,2025-03-13,New
C01496,Upma Bajwa,Male,52.0,Bangalore,2025-11-19,New
C01497,Rayaan Sur,Male,37.0,Bangalore,2023-07-13,New
C01498,Sathvik Hari,Male,56.0,Mumbai,2023-06-26,New
C01499,Frederick Parmar,Male,39.0,Pune,2023-12-29,New
C01500,Omisha Walia,Male,49.0,Hyderabad,2023-11-17,Returning
C01501,Nirja Chakrabarti,Female,51.0,Hyderabad,2025-12-11,Returning
C01502,Liam Khare,Female,58.0,,2023-11-17,New
C01503,George Apte,Female,37.0,mumbai,2024-12-13,New
C01504,Aarini Bawa,Male,36.0,Bangalore,2025-07-18,Returning
C01505,Daksh Ganesh,Male,58.0,MUMBAI,2025-03-23,Returning
C01506,Neelima Rau,Female,50.0,Pune,2025-11-10,New
C01507,Jeremiah Bhattacharyya,Female,29.0,Kolkata,2026-05-20,Returning
C01508,Udarsh Narula,Male,40.0,Chennai,2025-07-22,New
C01509,Sanya Wason,Female,29.0,Chennai,2023-10-13,New
C01510,Mugdha Chad,Female,58.0,Kolkata,2026-01-31,New
C01511,Yagnesh Bakshi,Male,62.0,Pune,2024-06-28,Returning
C01512,Indali Chadha,Female,46.0,Pune,2024-04-21,New
C01513,Lakshit Kala,Male,49.0,Ahmedabad,2024-06-13,Returning
C01514,Lavanya Lad,Female,32.0,Pune,2024-02-29,Returning
C01515,Hemangini Tank,Female,18.0,Pune,2026-02-06,New
C01516,Yoshita Sen,Male,47.0,Chennai,2024-02-21,New
C01517,Gavin Chaudhari,Male,19.0,Kolkata,2024-04-18,Returning
C01518,Aarna Magar,Female,20.0,Chennai,2025-11-12,New
C01519,Samaksh Bumb,Female,40.0,Hyderabad,2024-06-05,Returning
C01520,Chanchal Mangat,Male,49.0,Ahmedabad,2026-05-18,New
C01521,Rayaan Srinivasan,Male,54.0,Mumbai,2024-12-08,Returning
C01522,Keya Parmer,Male,26.0,Delhi,2025-06-28,New
C01523,Faraj Varughese,Male,18.0,Bangalore,2024-09-21,Returning
C01524,Faras Ganesan,Male,56.0,Hyderabad,2026-03-13,New
C01525,Orinder Narayan,Female,65.0,Mumbai,2023-09-02,New
C01526,Gagan Sami,Male,46.0,Hyderabad,2025-01-13,Returning
C01527,Chandresh Nagar,Male,45.0,Bangalore,2026-02-11,New
C01528,Kamala Wason,Female,33.0,Chennai,2026-04-28,Returning
C01529,Udarsh Cherian,Female,53.0,Ahmedabad,2023-09-05,New
C01530,Kalpit Kade,Female,42.0,Ahmedabad,2025-10-09,New
C01531,Sai Rai,Female,63.0,Pune,2025-12-13,New
C01532,Henry Joshi,Male,34.0,Bangalore,2025-01-29,Returning
C01533,Anjali Kar,Male,50.0,Chennai,2024-08-31,New
C01534,Kiaan Borah,Female,28.0,Chennai,2024-03-21,New
C01535,Parth Karan,Male,58.0,Hyderabad,2025-08-23,Returning
C01536,Aarav Toor,Male,55.0,Hyderabad,2024-04-03,New
C01537,Girindra Basu,Male,40.0,Ahmedabad,2026-05-05,New
C01538,Chaman Handa,Male,22.0,Bangalore,2026-06-06,New
C01539,Netra Warrior,Male,39.0,Bangalore,2026-01-24,New
C01540,Dalaja Mani,Female,38.0,Ahmedabad,2023-12-17,New
C01541,Abdul Gade,Male,42.0,Mumbai,2023-08-23,New
C01542,Ladli Chopra,Male,27.0,Ahmedabad,2025-06-22,New
C01543,Harinakshi Grewal,Female,20.0,Ahmedabad,2026-01-19,New
C01544,Arunima Kant,Male,46.0,Bangalore,2025-03-26,New
C01545,Balhaar Aggarwal,Male,29.0,Chennai,2023-12-23,New
C01546,Timothy Suri,Female,30.0,Ahmedabad,2025-09-22,New
C01547,Charvi Thakkar,Male,57.0,Hyderabad,2025-12-14,New
C01548,Yagnesh Gera,Male,63.0,Delhi,2023-11-10,New
C01549,Daksh Bhargava,Female,55.0,Delhi,2023-08-13,New
C01550,Mahika Ramachandran,Male,57.0,Ahmedabad,2025-05-06,Returning
C01551,Zarna Chandran,Male,18.0,Bangalore,2026-01-01,New
C01552,Gagan Kapur,Male,43.0,Mumbai,2025-04-21,Returning
C01553,Kashish Upadhyay,Male,48.0,Hyderabad,2025-11-14,Returning
C01554,Ekani Kari,Male,21.0,Delhi,2023-09-30,Returning
C01555,Krish Loke,Female,41.0,Kolkata,2025-01-12,New
C01556,Udant Rattan,Female,59.0,mumbai,2025-11-13,New
C01557,Vyanjana Nagy,Male,41.0,Hyderabad,2024-01-27,Returning
C01558,Harini Vaidya,Male,30.0,Hyderabad,2024-07-18,New
C01559,Damyanti Agarwal,Female,32.0,Chennai,2025-12-19,Returning
C01560,Bahadurjit Raj,Male,57.0,Bangalore,2024-03-10,Returning
C01561,Lopa Thaman,Female,39.0,Mumbai,2025-05-18,New
C01562,Peter Sawhney,Female,35.0,Hyderabad,2024-11-04,Returning
C01563,Faris Gill,Male,45.0,Kolkata,2025-11-01,New
C01564,Baghyawati Yohannan,Male,40.0,Kolkata,2023-08-17,Returning
C01565,Aarav Jha,Female,49.0,MUMBAI,2023-08-04,Returning
C01566,George Kale,Male,18.0,Delhi,2024-09-08,New
C01567,Yashoda Khosla,Male,45.0,Kolkata,2023-06-18,New
C01568,Jonathan Divan,Male,52.0,Mumbai,2025-12-21,New
C01569,Qarin Jha,Male,49.0,Ahmedabad,2025-05-09,Returning
C01570,Yashodhara Nayak,Female,43.0,Pune,2024-06-16,Returning
C01571,Abha Samra,Female,30.0,Pune,2024-09-04,Returning
C01572,Manbir Warrior,Female,19.0,MUMBAI,2023-11-14,New
C01573,Saumya Roy,Male,47.0,Chennai,2023-09-27,New
C01574,Adya Patla,Female,64.0,Mumbai,2025-02-14,New
C01575,Pahal Dara,Male,64.0,Kolkata,2024-02-27,Returning
C01576,Priya Ram,Female,54.0,Ahmedabad,2025-07-09,New
C01577,Shravya Shroff,Female,26.0,Ahmedabad,2025-06-23,New
C01578,Upadhriti Shankar,Female,21.0,Pune,2025-11-21,New
C01579,Brinda Palla,Female,61.0,Pune,2024-06-17,New
C01580,Michael Dua,Male,28.0,Ahmedabad,2023-11-13,New
C01581,Abeer Radhakrishnan,Male,19.0,Mumbai,2024-11-21,New
C01582,Om Bora,Male,42.0,Delhi,2025-10-04,New
C01583,Varsha Sampath,Male,32.0,Delhi,2025-11-24,New
C01584,George Chad,Male,51.0,Pune,2025-10-28,New
C01585,Samesh Dugar,Male,27.0,Hyderabad,2025-12-05,Returning
C01586,Fiyaz Arora,Male,22.0,Kolkata,2024-03-20,New
C01587,Champak Jain,Female,25.0,mumbai,2026-04-15,New
C01588,Sanaya Kurian,Female,45.0,Kolkata,2025-07-10,New
C01589,Unni Prabhu,Male,47.0,Pune,2023-07-04,New
C01590,Omaja Chakrabarti,Male,32.0,Kolkata,2026-02-15,New
C01591,Harsh Mall,Female,27.0,Ahmedabad,2024-12-04,New
C01592,Hardik Varty,Male,49.0,Pune,2023-09-02,New
C01593,Ekanta Dani,Male,39.0,Bangalore,2024-01-25,New
C01594,Pranit Barad,Female,47.0,Pune,2023-06-15,New
C01595,Irya Chandran,Male,52.0,Bangalore,2025-09-11,New
C01596,Wriddhish Parekh,Male,19.0,Bangalore,2025-05-28,Returning
C01597,Kamya Lalla,Male,65.0,Delhi,2025-03-20,New
C01598,Lucky Muni,Female,26.0,Ahmedabad,2025-11-20,Returning
C01599,Siddharth Chandran,Female,37.0,Kolkata,2023-12-20,New
C01600,Saksham Anne,Female,51.0,Pune,2025-10-13,New
C01601,Yug Karan,Male,40.0,,2023-10-07,New
C01602,Ucchal Karan,Male,37.0,Bangalore,2023-08-26,New
C01603,Tanvi Peri,Male,35.0,Mumbai,2026-01-11,New
C01604,Rachana Ravel,Female,30.0,Pune,2025-10-24,New
C01605,Chameli Mitra,Male,49.0,Bangalore,2025-09-24,New
C01606,Siddharth Agrawal,Male,25.0,Bangalore,2025-10-23,Returning
C01607,Amaira Sampath,Female,55.0,Mumbai,2025-06-11,New
C01608,Simon Bajaj,Male,61.0,Pune,2026-02-14,Returning
C01609,Vrinda Dayal,Male,65.0,Chennai,2025-08-26,Returning
C01610,Rudra Dua,Female,19.0,Pune,2025-08-02,Returning
C01611,Devansh D’Alia,Male,53.0,Ahmedabad,2025-12-20,New
C01612,Samar Uppal,Female,23.0,Ahmedabad,2024-02-19,New
C01613,Gautam Sathe,Male,65.0,Delhi,2024-01-01,New
C01614,Rishi Patel,Male,20.0,Pune,2023-12-06,New
C01615,Zayyan Krishna,Female,18.0,Delhi,2025-01-10,Returning
C01616,Viraj Vasa,Female,64.0,,2023-11-12,New
C01617,Oviya Hayre,Female,44.0,Chennai,2025-11-06,New
C01618,Advaith Tella,Female,37.0,Chennai,2026-03-23,New
C01619,Warjas Ganesh,Female,42.0,MUMBAI,2024-07-12,New
C01620,Neelima Sood,Male,42.0,Hyderabad,2025-03-22,Returning
C01621,Pranav Dhaliwal,Female,36.0,Delhi,2023-08-24,New
C01622,Praneel Baral,Male,19.0,Kolkata,2025-08-09,New
C01623,Jeet Bobal,Female,44.0,Chennai,2023-07-01,New
C01624,Anthony Char,Male,59.0,Pune,2024-03-07,New
C01625,Yashasvi Sathe,Male,23.0,Mumbai,2024-03-26,New
C01626,Rudra Aggarwal,Male,57.0,Mumbai,2026-04-17,New
C01627,Hemangini Gera,Male,41.0,Ahmedabad,2026-05-17,Returning
C01628,Bina Rege,Female,33.0,Chennai,2025-07-19,New
C01629,Mohini Sidhu,Male,52.0,Pune,2025-02-01,Returning
C01630,Aarush Choudhury,Male,29.0,mumbai,2025-06-09,Returning
C01631,Girik Batta,Female,34.0,Mumbai,2023-06-28,New
C01632,Ranveer Sabharwal,Male,51.0,Hyderabad,2026-01-29,New
C01633,Kala Deol,Female,55.0,Mumbai,2024-08-12,New
C01634,Anika Prakash,Male,26.0,Pune,2025-04-20,Returning
C01635,Chakradev Badal,Male,51.0,Kolkata,2024-04-11,New
C01636,Kavya Kakar,Male,27.0,Hyderabad,2024-04-10,New
C01637,Aditya Nayar,Male,56.0,Ahmedabad,2025-01-24,New
C01638,Teerth Das,Male,60.0,Ahmedabad,2025-06-04,Returning
C01639,Widisha Parsa,Male,38.0,Delhi,2025-02-10,New
C01640,Atharv Issac,Female,58.0,Mumbai,2025-03-06,New
C01641,William Narang,Female,37.0,Ahmedabad,2024-06-04,New
C01642,Praneel Khanna,Female,61.0,Mumbai,2025-01-04,New
C01643,Kiaan Mody,Female,60.0,Ahmedabad,2025-08-18,Returning
C01644,Kala Goel,Male,39.0,Ahmedabad,2025-05-17,Returning
C01645,Wridesh Misra,Female,25.0,Pune,2026-01-08,Returning
C01646,Robert Nori,Female,22.0,Delhi,2025-05-11,New
C01647,Harsh Dhawan,Female,31.0,Bangalore,2024-06-01,Returning
C01648,Shivansh Setty,Male,28.0,Delhi,2023-09-11,New
C01649,Ganga Srivastava,Female,29.0,Pune,2026-04-06,New
C01650,Anjali Mody,Female,29.0,Hyderabad,2024-01-26,New
C01651,Kritika Krishnan,Female,24.0,Pune,2025-12-12,Returning
C01652,Yagnesh Raja,Male,32.0,Bangalore,2026-03-17,New
C01653,Arin Sha,Male,40.0,Bangalore,2024-03-04,New
C01654,Devansh Talwar,Male,57.0,Pune,2024-07-17,Returning
C01655,Dayita Om,Male,57.0,Chennai,2025-03-16,Returning
C01656,Nicholas Bumb,Female,61.0,Delhi,2026-06-05,New
C01657,Onveer Mangat,Female,42.0,Hyderabad,2025-01-06,New
C01658,Divya Dash,Male,46.0,Hyderabad,2026-04-11,Returning
C01659,Aadhya Tandon,Female,30.0,Chennai,2024-03-19,New
C01660,Henry D’Alia,Male,31.0,Kolkata,2025-09-11,Returning
C01661,Yashawini Jhaveri,Female,26.0,Mumbai,2024-12-20,New
C01662,Aashi Pandya,Female,22.0,mumbai,2023-10-26,Returning
C01663,Riya Pant,Female,62.0,Mumbai,2023-11-16,New
C01664,Faraj Gala,Female,51.0,Delhi,2024-06-28,New
C01665,Ria Ganesh,Female,27.0,Ahmedabad,2023-08-04,New
C01666,Krisha Gala,Female,52.0,Pune,2024-11-30,New
C01667,Chakradev Talwar,Female,44.0,Chennai,2024-01-18,New
C01668,Harita Edwin,Female,30.0,Bangalore,2025-03-03,Returning
C01669,Watika Rama,Male,26.0,Mumbai,2026-03-02,New
C01670,Neelima Ganesh,Male,50.0,Ahmedabad,2025-05-14,New
C01671,Sanaya Baria,Male,24.0,,2026-01-18,New
C01672,Sathvik Bhargava,Male,21.0,Kolkata,2026-06-02,New
C01673,Abha Nori,Female,58.0,Mumbai,2026-01-22,New
C01674,Meera Tripathi,Male,23.0,Bangalore,2023-06-21,New
C01675,Henry Bobal,Female,35.0,Ahmedabad,2026-02-28,New
C01676,Chaaya Mital,Female,22.0,Pune,2026-01-16,New
C01677,Waida Sengupta,Female,65.0,Pune,2025-08-12,Returning
C01678,Upma Shroff,Male,62.0,Chennai,2024-04-16,New
C01679,Avni Varghese,Female,45.0,Ahmedabad,2023-09-25,New
C01680,Ekanta Sinha,Male,52.0,MUMBAI,2023-12-18,New
C01681,Mugdha Swamy,Female,22.0,Kolkata,2025-12-09,New
C01682,Dominic Sen,Male,60.0,Mumbai,2025-04-18,New
C01683,Charan Manda,Male,19.0,Pune,2026-05-15,New
C01684,Lekha Din,Male,41.0,Pune,2024-03-01,Returning
C01685,Leena Pingle,Female,56.0,mumbai,2025-08-03,New
C01686,Yuvraj Iyengar,Male,41.0,Mumbai,2025-05-17,New
C01687,Alexander Rattan,Female,27.0,Delhi,2023-12-15,New
C01688,Gavin Sehgal,Female,28.0,Delhi,2023-07-13,New
C01689,Qabil Chana,Male,48.0,Pune,2025-10-11,New
C01690,Raghav Zacharia,Female,34.0,Delhi,2024-04-14,New
